A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,4,1612809745611,"{""phase"": ""TEST"", ""folder"": ""13"", ""object1"": ""dragon"", ""object2"": ""star_smooth"", ""response"": ""dragon"", ""hit"": false, ""rt"": 3189}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,5,1612809747373,"{""phase"": ""TEST"", ""folder"": ""13"", ""object1"": ""buddha"", ""object2"": ""dragon"", ""response"": ""buddha"", ""hit"": false, ""rt"": 1727}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,6,1612809756534,"{""phase"": ""TEST"", ""folder"": ""19"", ""object1"": ""bunny"", ""object2"": ""lucy"", ""response"": ""bunny"", ""hit"": false, ""rt"": 9159}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,7,1612809758131,"{""phase"": ""TEST"", ""folder"": ""15"", ""object1"": ""cube"", ""object2"": ""star_smooth"", ""response"": ""cube"", ""hit"": false, ""rt"": 1595}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,8,1612809759716,"{""phase"": ""TEST"", ""folder"": ""06"", ""object1"": ""lucy"", ""object2"": ""star_smooth"", ""response"": ""lucy"", ""hit"": false, ""rt"": 1582}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,9,1612809760291,"{""phase"": ""TEST"", ""folder"": ""14"", ""object1"": ""bust"", ""object2"": ""cap"", ""response"": ""bust"", ""hit"": false, ""rt"": 573}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,10,1612809760603,"{""phase"": ""TEST"", ""folder"": ""19"", ""object1"": ""buddha"", ""object2"": ""cube"", ""response"": ""buddha"", ""hit"": false, ""rt"": 310}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,11,1612809760915,"{""phase"": ""TEST"", ""folder"": ""02"", ""object1"": ""cap"", ""object2"": ""lucy"", ""response"": ""cap"", ""hit"": false, ""rt"": 311}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,12,1612809762327,"{""phase"": ""TEST"", ""folder"": ""12"", ""object1"": ""bun"", ""object2"": ""dragon"", ""response"": ""bun"", ""hit"": false, ""rt"": 1410}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,13,1612809762330,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
A9QK84HBU3FX3:3NGI5ARFTYLY74B82BLOZLKK4Q4P1T,14,1612809774527,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
A3FQOXMW73Z3BB:3YGXWBAF75XW5EZNKOIKDJSGHRPC45,0,1612802752845,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A3FQOXMW73Z3BB:3YGXWBAF75XW5EZNKOIKDJSGHRPC45,1,1612802763659,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 10807}"
A3FQOXMW73Z3BB:3YGXWBAF75XW5EZNKOIKDJSGHRPC45,2,1612802765003,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 1, ""action"": ""FinishInstructions"", ""viewTime"": 1339}"
A3HYKJ2457U3EN:3P4RDNWNDAMDLZ48F51AUOFUCTZJI5,0,1612802739502,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
A3HYKJ2457U3EN:3P4RDNWNDAMDLZ48F51AUOFUCTZJI5,1,1612802746783,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html"", ""indexOf"": 0, ""action"": ""NextPage"", ""viewTime"": 7274}"
A3HYKJ2457U3EN:3P4RDNWNDAMDLZ48F51AUOFUCTZJI5,2,1612802750810,"{""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html"", ""indexOf"": 1, ""action"": ""FinishInstructions"", ""viewTime"": 4022}"
A3HYKJ2457U3EN:3P4RDNWNDAMDLZ48F51AUOFUCTZJI5,3,1612802765205,"{""phase"": ""TEST"", ""folder"": ""02"", ""object1"": ""bunny"", ""object2"": ""lucy"", ""response"": ""bunny"", ""hit"": false, ""rt"": 13968}"
A3HYKJ2457U3EN:3P4RDNWNDAMDLZ48F51AUOFUCTZJI5,4,1612802766477,"{""phase"": ""TEST"", ""folder"": ""15"", ""object1"": ""lucy"", ""object2"": ""star_smooth"", ""response"": ""star_smooth"", ""hit"": false, ""rt"": 1269}"
